date,symbol,open,high,low,close,volume,values
2019-03-06,2330,235.00,235.50,233.50,234.00,20811226.00,4872352124.00
2019-03-07,2330,235.00,235.00,233.00,234.00,17226192.00,4029782428.00
2019-03-08,2330,231.00,231.50,229.00,230.00,22535659.00,5183171608.00
2019-03-11,2330,228.00,230.50,227.50,230.50,34282793.00,7835079913.00
2019-03-12,2330,233.00,237.00,232.50,235.50,23839972.00,5601351324.00
2019-03-13,2330,234.00,237.00,234.00,237.00,22493195.00,5308051755.00
2019-03-14,2330,239.00,239.00,234.00,234.50,17281356.00,4077045380.00
2019-03-15,2330,237.00,239.50,235.50,239.00,34542729.00,8231572752.00
2019-03-18,2330,239.50,241.00,239.00,241.00,27040532.00,6493129050.00
2019-03-19,2330,239.00,240.50,238.00,240.50,14620009.00,3496720720.00
2019-03-20,2330,242.00,242.00,239.50,242.00,23055971.00,5563557011.00
2019-03-21,2330,242.50,245.50,241.00,245.50,27514502.00,6710510004.00
2019-03-22,2330,248.00,248.50,244.50,248.50,22996467.00,5680726299.00
2019-03-25,2330,240.50,243.50,240.50,241.50,19273254.00,4662705968.00
2019-03-26,2330,243.00,244.00,241.00,244.00,21053170.00,5109273236.00
2019-03-27,2330,242.00,242.50,240.50,241.50,23622089.00,5703467700.00
2019-03-28,2330,240.50,242.50,240.00,242.00,13998054.00,3379510718.00
2019-03-29,2330,243.00,245.50,240.50,245.50,31024810.00,7568601014.00
2019-04-01,2330,251.00,251.00,245.00,245.50,35330656.00,8758161220.00
2019-04-02,2330,249.50,249.50,246.00,246.00,25189053.00,6226523038.00
2019-04-03,2330,249.00,249.00,246.50,246.50,28581323.00,7075597562.00
2019-04-08,2330,251.00,253.00,250.50,253.00,46426821.00,11682512762.00
2019-04-09,2330,253.00,254.00,252.00,254.00,22745674.00,5760337782.00
2019-04-10,2330,253.00,254.50,252.00,254.00,33174934.00,8403528302.00
2019-04-11,2330,253.00,254.00,251.50,252.00,25146840.00,6347861680.00
2019-04-12,2330,251.50,253.00,251.00,252.00,13888148.00,3496444666.00
2019-04-15,2330,255.00,256.00,254.00,255.50,17257002.00,4403988510.00
2019-04-16,2330,257.00,257.00,255.50,257.00,20231648.00,5185697928.00
2019-04-17,2330,260.00,263.00,259.50,261.50,39037191.00,10202504410.00
2019-04-18,2330,264.00,266.00,263.50,264.50,48525490.00,12836006732.00
2019-04-19,2330,269.00,269.50,263.50,264.50,47698699.00,12712409558.00
2019-04-22,2330,266.50,267.50,265.00,266.00,24967393.00,6635995145.00
2019-04-23,2330,266.50,268.00,266.00,268.00,26251847.00,7017363629.00
2019-04-24,2330,270.00,270.00,267.50,269.00,37386755.00,10044241090.00
2019-04-25,2330,268.50,269.00,267.00,267.50,36572455.00,9800038536.00
2019-04-26,2330,262.00,263.00,257.50,260.00,51743804.00,13459329059.00
2019-04-29,2330,260.00,262.00,258.50,259.50,32651618.00,8477117257.00
2019-04-30,2330,260.00,260.50,258.00,259.00,40446419.00,10484399861.00
2019-05-02,2330,261.50,262.50,258.50,259.00,27376394.00,7122135656.00
2019-05-03,2330,262.00,265.00,260.50,265.00,30200246.00,7940572444.00
2019-05-06,2330,260.00,260.00,258.00,259.00,33688187.00,8717053470.00
2019-05-07,2330,259.50,263.00,259.00,262.50,25686126.00,6719199455.00
2019-05-08,2330,260.00,261.50,259.50,260.00,25902364.00,6750083504.00
2019-05-09,2330,259.50,259.50,256.00,256.50,34166574.00,8798140796.00
2019-05-10,2330,257.00,259.00,255.00,256.00,18868212.00,4844594484.00
2019-05-13,2330,253.00,254.00,249.50,250.50,29317535.00,7374249589.00
2019-05-14,2330,247.50,251.00,245.00,248.50,45620708.00,11345067455.00
2019-05-15,2330,251.00,252.00,249.00,249.00,37223479.00,9327051888.00
2019-05-16,2330,248.50,249.50,246.00,247.00,30331519.00,7520908612.00
2019-05-17,2330,249.00,249.00,241.50,241.50,40006856.00,9775372898.00
2019-05-20,2330,242.50,243.00,238.00,238.00,47097661.00,11303513908.00
2019-05-21,2330,233.50,236.00,232.50,234.00,82872775.00,19418705158.00
2019-05-22,2330,236.50,240.50,235.50,238.00,36289034.00,8669172710.00
2019-05-23,2330,233.50,233.50,230.00,230.00,62258627.00,14379543985.00
2019-05-24,2330,230.00,234.00,230.00,233.00,38226789.00,8866253632.00
2019-05-27,2330,234.00,235.00,231.00,231.00,37447033.00,8697538216.00
2019-05-28,2330,232.00,232.00,230.50,230.50,99322033.00,22910765567.00
2019-05-29,2330,228.00,230.50,227.00,229.50,32260236.00,7385029780.00
2019-05-30,2330,230.00,231.50,229.00,231.00,40375328.00,9292745636.00
2019-05-31,2330,232.00,237.50,231.00,235.50,49163217.00,11559578381.00
2019-06-03,2330,235.50,238.50,232.00,238.00,36687092.00,8651389851.00
2019-06-04,2330,237.50,238.00,233.00,233.00,24443428.00,5745045809.00
2019-06-05,2330,238.00,238.00,234.00,235.00,35901584.00,8461930934.00
2019-06-06,2330,231.50,232.00,229.50,232.00,34651731.00,8008768323.00
2019-06-10,2330,237.50,240.00,234.50,240.00,35521888.00,8442986620.00
2019-06-11,2330,240.00,246.00,239.00,244.50,34691670.00,8448805962.00
2019-06-12,2330,244.50,247.50,243.00,246.00,30409556.00,7469805086.00
2019-06-13,2330,242.50,244.00,240.00,240.00,33731724.00,8136137708.00
2019-06-14,2330,238.50,239.50,236.00,236.00,35403556.00,8396819832.00
2019-06-17,2330,231.50,235.00,230.50,233.00,51692012.00,12043369475.00
2019-06-18,2330,234.00,235.50,233.00,235.50,28798087.00,6758454612.00
2019-06-19,2330,242.50,244.00,240.50,244.00,50234372.00,12181979568.00
2019-06-20,2330,242.00,245.50,241.00,245.00,39717291.00,9697726719.00
2019-06-21,2330,248.00,248.50,246.00,248.50,62136304.00,15398139830.00
2019-06-24,2330,241.00,242.00,240.00,241.00,43460507.00,10476936660.00
2019-06-25,2330,241.00,241.50,237.00,238.50,29735283.00,7118002390.00
2019-06-26,2330,235.00,236.50,234.00,234.50,28770041.00,6757991717.00
2019-06-27,2330,236.00,241.50,236.00,240.50,42007834.00,10063332494.00
2019-06-28,2330,241.50,241.50,238.00,239.00,28085212.00,6715488371.00
2019-07-01,2330,245.50,250.00,245.00,248.50,66370875.00,16445222750.00
2019-07-02,2330,249.50,250.00,247.50,249.00,26832202.00,6671951743.00
2019-07-03,2330,244.00,245.00,242.00,242.50,29549774.00,7190777082.00
2019-07-04,2330,244.50,245.00,242.50,244.00,18691240.00,4561556160.00
2019-07-05,2330,244.50,245.00,241.50,243.00,27317074.00,6624379927.00
2019-07-08,2330,240.00,244.50,240.00,242.50,29190909.00,7057462187.00
2019-07-09,2330,241.50,243.00,240.50,242.00,16538987.00,3998096596.00
2019-07-10,2330,243.00,247.00,243.00,247.00,23812131.00,5839691357.00
2019-07-11,2330,250.00,250.00,247.50,250.00,31296289.00,7809358257.00
2019-07-12,2330,252.00,252.00,249.50,250.50,23868432.00,5984689000.00
2019-07-15,2330,251.00,254.50,249.50,254.50,34264300.00,8663129910.00
2019-07-16,2330,254.00,256.50,253.50,256.00,26141249.00,6678755679.00
2019-07-17,2330,254.00,254.00,251.00,252.00,34346648.00,8686815824.00
2019-07-18,2330,252.00,254.50,251.50,254.00,20908575.00,5300082470.00
2019-07-19,2330,259.50,261.00,259.00,259.00,59879798.00,15573278932.00
2019-07-22,2330,263.00,264.00,262.00,264.00,31863639.00,8385222407.00
2019-07-23,2330,265.50,266.50,262.50,264.00,29273223.00,7734089131.00
2019-07-24,2330,266.50,266.50,263.00,265.00,24511039.00,6484708226.00
2019-07-25,2330,264.00,265.00,261.50,265.00,30698545.00,8091922380.00
2019-07-26,2330,261.00,262.50,261.00,261.00,20768071.00,5434082968.00
2019-07-29,2330,260.00,262.00,259.50,261.00,18473320.00,4822762518.00
2019-07-30,2330,262.50,263.00,260.00,260.00,22895612.00,5975389270.00
2019-07-31,2330,260.00,260.00,257.00,259.50,36365601.00,9413416604.00
2019-08-01,2330,257.50,257.50,255.50,256.50,30107526.00,7722031382.00
2019-08-02,2330,252.00,253.50,250.50,251.50,54165644.00,13627068452.00
2019-08-05,2330,251.00,252.00,245.50,246.50,52835721.00,13092403583.00
2019-08-06,2330,240.00,250.00,240.00,248.50,58916879.00,14440787992.00
2019-08-07,2330,250.00,250.50,246.50,248.00,29435460.00,7305272500.00
2019-08-08,2330,248.00,254.00,248.00,253.50,30140266.00,7599200564.00
2019-08-12,2330,254.50,254.50,251.00,251.00,24732603.00,6242935989.00
2019-08-13,2330,249.00,249.50,246.50,246.50,25045107.00,6204239476.00
2019-08-14,2330,252.50,254.00,249.50,249.50,36336703.00,9142333535.00
2019-08-15,2330,247.00,248.50,246.00,248.00,28277412.00,6994442633.00
2019-08-16,2330,249.50,252.00,248.00,250.00,25696715.00,6420744887.00
2019-08-19,2330,251.50,253.00,250.50,252.00,25098514.00,6326683127.00
2019-08-20,2330,254.00,254.50,252.50,254.50,20620494.00,5233263533.00
2019-08-21,2330,254.50,255.00,253.00,254.50,20269296.00,5152545480.00
2019-08-22,2330,257.00,257.50,254.00,254.00,22136840.00,5659296700.00
2019-08-23,2330,253.50,254.50,253.00,254.00,14772877.00,3748071178.00
2019-08-26,2330,249.00,250.50,248.50,248.50,31740620.00,7910873500.00
2019-08-27,2330,250.50,251.00,248.50,250.00,53664951.00,13410582151.00
2019-08-28,2330,250.50,253.00,250.50,252.00,15280882.00,3852096070.00
2019-08-29,2330,253.00,254.00,251.00,254.00,20085767.00,5078703588.00
2019-08-30,2330,256.50,259.00,256.00,259.00,35299201.00,9092482858.00
2019-09-02,2330,258.00,258.00,256.00,257.50,14776854.00,3800453292.00
2019-09-03,2330,256.50,258.00,253.00,254.00,26086495.00,6642868555.00
2019-09-04,2330,254.00,258.00,254.00,257.50,23697733.00,6081456520.00
2019-09-05,2330,263.00,263.00,260.50,263.00,49041728.00,12869665251.00
2019-09-06,2330,265.00,265.00,263.00,263.50,26609515.00,7016868801.00
2019-09-09,2330,265.50,266.00,263.50,265.00,17317833.00,4585545966.00
2019-09-10,2330,263.50,264.00,260.50,261.50,30019866.00,7862297242.00
2019-09-11,2330,264.00,264.50,260.50,263.00,36266015.00,9508884445.00
2019-09-12,2330,265.00,265.00,261.50,262.50,38792293.00,10198483555.00
2019-09-16,2330,262.00,265.50,261.50,265.50,38913966.00,10258240252.00
2019-09-17,2330,266.50,266.50,264.50,265.00,30069844.00,7979032930.00
2019-09-18,2330,267.00,269.50,266.50,267.00,51360759.00,13754334364.00
2019-09-19,2330,268.00,268.00,264.00,265.00,27165567.00,7216457755.00
2019-09-20,2330,266.00,266.50,264.00,264.00,44555865.00,11785924559.00
2019-09-23,2330,264.00,264.00,263.00,264.00,14220208.00,3749146092.00
2019-09-24,2330,263.50,265.50,262.00,265.00,24304943.00,6419420695.00
2019-09-25,2330,262.50,266.00,262.00,266.00,23244163.00,6144037875.00
2019-09-26,2330,269.00,269.50,266.50,268.00,34128103.00,9139219995.00
2019-09-27,2330,271.50,272.50,271.00,272.00,44242817.00,12021629536.00
2019-10-01,2330,273.00,280.50,273.00,280.00,75248890.00,20886838992.00
2019-10-02,2330,280.00,281.00,279.00,279.50,30572953.00,8553297334.00
2019-10-03,2330,274.00,277.50,274.00,276.50,35874864.00,9891620358.00
2019-10-04,2330,279.50,280.00,275.00,276.50,35814613.00,9924872301.00
2019-10-07,2330,279.00,279.50,277.50,278.00,17750230.00,4944376000.00
2019-10-08,2330,283.50,286.50,282.50,286.50,39868551.00,11341522526.00
2019-10-09,2330,283.50,286.00,282.00,282.00,34895456.00,9890256397.00
2019-10-14,2330,291.50,291.50,288.50,290.00,53403517.00,15508059122.00
2019-10-15,2330,293.50,296.00,292.00,293.50,54754830.00,16088110873.00
2019-10-16,2330,298.00,298.00,293.50,296.50,42917144.00,12670374493.00
2019-10-17,2330,295.00,295.50,292.00,293.50,41920938.00,12296120182.00
2019-10-18,2330,293.00,295.50,291.00,293.00,45460984.00,13299843176.00
2019-10-21,2330,291.00,291.00,288.50,290.00,35860365.00,10389254035.00
2019-10-22,2330,292.50,294.00,291.50,294.00,26525020.00,7767636380.00
2019-10-23,2330,293.50,293.50,290.50,293.00,30382408.00,8877572772.00
2019-10-24,2330,294.50,294.50,291.00,293.00,29040827.00,8488069650.00
2019-10-25,2330,294.50,294.50,292.50,293.50,25082711.00,7362074526.00
2019-10-28,2330,295.00,295.50,294.00,294.50,20216561.00,5958714595.00
2019-10-29,2330,297.00,298.50,296.50,298.50,37130131.00,11044649541.00
2019-10-30,2330,298.50,299.50,296.50,299.50,32370342.00,9646551600.00
2019-10-31,2330,300.00,301.50,298.50,298.50,43123514.00,12921309531.00
2019-11-01,2330,299.50,299.50,296.50,299.00,30216678.00,8998151212.00
2019-11-04,2330,302.50,308.00,301.00,307.00,45155671.00,13767873778.00
2019-11-05,2330,307.50,310.50,307.00,310.50,32253184.00,9965563625.00
2019-11-06,2330,309.00,311.50,308.00,311.00,22149743.00,6864516290.00
2019-11-07,2330,310.00,310.00,306.50,309.00,28453659.00,8769417841.00
2019-11-08,2330,308.50,309.00,305.50,305.50,26230542.00,8040782450.00
2019-11-11,2330,305.00,305.00,300.00,301.00,35285583.00,10660082266.00
2019-11-12,2330,302.50,305.00,302.00,305.00,19016708.00,5774255431.00
2019-11-13,2330,303.00,304.00,301.50,304.00,18422438.00,5583245970.00
2019-11-14,2330,304.50,305.00,302.00,303.50,15734835.00,4776767840.00
2019-11-15,2330,305.50,307.50,304.50,307.00,29038445.00,8891701115.00
2019-11-18,2330,308.50,311.00,307.00,311.00,18741325.00,5796331075.00
2019-11-19,2330,312.50,315.00,311.00,315.00,33096197.00,10365611120.00
2019-11-20,2330,314.00,314.00,312.00,313.50,24538973.00,7681229345.00
2019-11-21,2330,309.50,311.00,307.00,311.00,30163833.00,9329845096.00
2019-11-22,2330,310.00,310.50,308.00,309.00,26492984.00,8188665024.00
2019-11-25,2330,310.50,310.50,307.00,307.00,19855177.00,6133713443.00
2019-11-26,2330,310.00,310.50,307.00,307.00,101916622.00,31332308518.00
2019-11-27,2330,307.50,311.50,307.50,311.00,18527648.00,5732316828.00
2019-11-28,2330,310.00,312.00,308.50,309.50,19718982.00,6111322584.00
2019-11-29,2330,309.00,309.50,305.00,305.00,32423561.00,9922872967.00
2019-12-02,2330,307.00,308.00,306.50,307.50,25516807.00,7844458306.00
2019-12-03,2330,305.00,307.00,305.00,307.00,27686319.00,8472595177.00
2019-12-04,2330,305.00,306.00,304.00,306.00,34911686.00,10652239802.00
2019-12-05,2330,309.00,312.00,309.00,312.00,39349842.00,12240671524.00
2019-12-06,2330,315.00,316.00,311.00,313.00,18402703.00,5771010050.00
2019-12-09,2330,314.00,316.50,314.00,316.00,23556081.00,7433484496.00
2019-12-10,2330,315.00,315.50,312.50,313.50,20847594.00,6540475540.00
2019-12-11,2330,314.00,319.00,313.00,319.00,34329148.00,10866410212.00
2019-12-12,2330,325.00,334.50,324.00,331.50,52801851.00,17446169339.00
2019-12-13,2330,340.00,343.00,338.00,339.00,60843939.00,20697194061.00
2019-12-16,2330,336.50,338.50,336.00,336.00,48340188.00,16272523200.00
2019-12-17,2330,335.00,345.00,335.00,345.00,41428458.00,14153896438.00
2019-12-18,2330,341.50,345.00,341.50,344.50,42486841.00,14594689501.00
2019-12-19,2330,340.00,342.00,335.00,335.00,55667012.00,18774880620.00
2019-12-20,2330,332.00,333.00,328.50,329.00,86280459.00,28483237354.00
2019-12-23,2330,329.50,334.00,329.50,334.00,26911340.00,8923609754.00
2019-12-24,2330,334.00,334.50,332.00,332.00,13783907.00,4591661991.00
2019-12-25,2330,332.00,334.50,331.00,333.00,12262954.00,4075131136.00
2019-12-26,2330,333.00,334.00,331.50,333.00,11427884.00,3803665702.00
2019-12-27,2330,335.00,338.00,335.00,338.00,16677806.00,5624251712.00
2019-12-30,2330,338.00,339.00,334.00,334.50,21591263.00,7270827164.00
2019-12-31,2330,331.00,333.50,331.00,331.00,22950517.00,7614538961.00
2020-01-02,2330,332.50,339.00,332.50,339.00,33282120.00,11224165450.00
2020-01-03,2330,344.00,345.00,335.50,339.50,42023268.00,14295651580.00
2020-01-06,2330,333.00,334.50,332.00,332.00,45677057.00,15210531318.00
2020-01-07,2330,332.50,333.00,326.50,329.50,51746181.00,17053282011.00
2020-01-08,2330,325.00,333.00,325.00,329.50,37913748.00,12484410088.00
2020-01-09,2330,335.00,337.50,333.50,337.50,32397504.00,10890847940.00
2020-01-10,2330,340.50,341.00,336.00,339.50,27880115.00,9432320316.00
2020-01-13,2330,342.00,342.00,339.00,341.50,30663332.00,10455852739.00
2020-01-14,2330,345.50,346.00,344.50,346.00,30368993.00,10488360978.00
2020-01-15,2330,345.00,345.00,337.50,340.00,54575274.00,18590754206.00
2020-01-16,2330,330.00,336.50,330.00,334.50,58217420.00,19431133895.00
2020-01-17,2330,334.00,335.50,332.00,333.00,53908097.00,17977119406.00
2020-01-20,2330,334.00,335.50,333.00,333.00,35551203.00,11865436839.00
2020-01-30,2330,326.00,326.00,316.50,316.50,126820049.00,40734449874.00
2020-01-31,2330,323.00,323.50,319.00,320.00,62912055.00,20205365710.00
2020-02-03,2330,315.00,316.50,312.00,315.00,59711849.00,18782694826.00
2020-02-04,2330,319.00,326.00,318.00,325.00,52208496.00,16882411296.00
2020-02-05,2330,329.00,329.50,324.50,327.50,36601453.00,11985817083.00
2020-02-06,2330,329.50,332.50,329.00,332.50,29659094.00,9803038836.00
2020-02-07,2330,330.00,330.50,326.00,328.00,30055327.00,9869903253.00
2020-02-10,2330,321.50,328.00,321.00,327.50,30814424.00,10024967927.00
2020-02-11,2330,330.50,332.50,330.00,331.50,29062935.00,9629938182.00
2020-02-12,2330,333.50,336.00,333.00,335.00,37612639.00,12593082711.00
2020-02-13,2330,338.00,338.00,335.00,335.00,23217021.00,7805299096.00
2020-02-14,2330,337.00,337.00,334.50,335.00,18326683.00,6155862838.00
2020-02-17,2330,331.50,333.00,330.50,331.50,16145079.00,5354339726.00
2020-02-18,2330,324.50,326.50,322.00,322.00,64662604.00,20957801150.00
2020-02-19,2330,322.50,327.00,322.00,326.50,48856218.00,15881609046.00
2020-02-20,2330,328.00,329.00,325.00,325.50,27061736.00,8832642641.00
2020-02-21,2330,325.50,326.50,323.00,325.00,22974534.00,7463007621.00
2020-02-24,2330,319.50,321.50,319.50,320.00,42946680.00,13754512932.00
2020-02-25,2330,320.00,323.50,317.50,322.00,38674011.00,12425785349.00
2020-02-26,2330,317.00,320.50,316.50,318.50,60768362.00,19341695595.00
2020-02-27,2330,319.00,320.00,315.00,316.00,62401927.00,19756146876.00
2020-03-02,2330,308.00,317.00,308.00,311.00,86372942.00,26864484400.00
2020-03-03,2330,318.50,320.00,316.00,317.50,55169411.00,17534766696.00
2020-03-04,2330,322.00,322.00,317.00,320.50,44745146.00,14304795666.00
2020-03-05,2330,325.00,326.00,323.00,323.00,38223525.00,12392618100.00
2020-03-06,2330,320.00,320.50,315.00,315.00,52807760.00,16733485610.00
2020-03-09,2330,307.50,310.00,305.50,305.50,88633277.00,27236002054.00
2020-03-10,2330,301.50,309.00,301.00,307.00,74869130.00,22727941511.00
2020-03-11,2330,309.00,310.50,302.00,302.00,64923710.00,19913151529.00
2020-03-12,2330,299.00,299.00,287.00,294.00,114173351.00,33544278206.00
2020-03-13,2330,275.00,294.00,272.50,290.00,151268148.00,42448997546.00
2020-03-16,2330,285.00,291.00,275.50,276.50,103933228.00,29343288916.00
2020-03-17,2330,265.00,276.50,265.00,268.00,122409651.00,32936712540.00
2020-03-18,2330,269.50,272.50,260.00,260.00,118620643.00,31555231792.00
2020-03-19,2330,252.00,253.00,235.50,248.00,160811697.00,39559889553.00
2020-03-20,2330,258.50,270.00,256.00,270.00,159179726.00,42110816042.00
2020-03-23,2330,257.00,262.50,252.00,255.00,76963709.00,19851467203.00
2020-03-24,2330,268.00,274.00,266.00,267.50,82377933.00,22207033614.00
2020-03-25,2330,276.50,280.00,274.00,277.00,80514199.00,22368633590.00
2020-03-26,2330,279.50,280.00,275.50,280.00,54189633.00,15108299935.00
2020-03-27,2330,284.00,286.00,273.00,273.00,69320306.00,19324060590.00
2020-03-30,2330,263.50,269.00,262.50,267.50,53403956.00,14205364184.00
2020-03-31,2330,273.00,274.00,269.50,274.00,53901923.00,14712557472.00
2020-04-01,2330,276.50,276.50,271.50,271.50,47572034.00,13022612818.00
2020-04-06,2330,273.00,275.50,270.00,275.50,59712754.00,16324198154.00
2020-04-07,2330,283.50,284.00,280.50,283.00,48887346.00,13817936851.00
2020-04-08,2330,285.00,285.50,283.00,285.00,38698826.00,11016972354.00
2020-04-09,2330,287.50,288.00,282.50,283.00,29276430.00,8346209654.00
2020-04-10,2330,280.00,282.00,279.00,279.50,28206858.00,7894277586.00
2020-04-13,2330,278.50,281.50,278.50,278.50,22196596.00,6202532380.00
2020-04-14,2330,281.00,285.50,280.00,285.00,50196688.00,14268689661.00
2020-04-15,2330,287.00,288.50,286.00,287.50,58561434.00,16819851630.00
2020-04-16,2330,283.00,288.50,283.00,286.50,48257280.00,13813721932.00
2020-04-17,2330,303.50,308.50,300.50,306.50,117447201.00,35719172728.00
2020-04-20,2330,308.00,309.00,302.50,304.00,44586860.00,13605802989.00
2020-04-21,2330,300.50,301.50,293.50,295.00,61949357.00,18417786171.00
2020-04-22,2330,294.50,295.00,290.50,294.00,43568580.00,12746170556.00
2020-04-23,2330,300.00,300.00,294.00,295.50,39977278.00,11864085990.00
2020-04-24,2330,295.50,297.00,294.00,294.00,26465090.00,7799075756.00
2020-04-27,2330,298.00,298.50,296.00,298.00,38493406.00,11461378300.00
2020-04-28,2330,298.50,298.50,294.50,296.50,37621165.00,11134919970.00
2020-04-29,2330,299.00,301.50,298.00,299.00,46253301.00,13861245296.00
2020-04-30,2330,302.00,305.00,301.50,304.50,58439085.00,17753466901.00
2020-05-04,2330,294.50,296.50,294.00,295.00,72252861.00,21341931218.00
2020-05-05,2330,296.50,298.00,295.00,295.50,23988405.00,7104774785.00
2020-05-06,2330,294.50,296.00,292.50,296.00,35704479.00,10524838077.00
2020-05-07,2330,294.50,299.00,294.50,297.50,28017198.00,8321170642.00
2020-05-08,2330,300.00,300.00,296.00,297.50,35613893.00,10619091212.00
2020-05-11,2330,300.00,301.50,298.50,301.00,32379019.00,9729431840.00
2020-05-12,2330,297.50,298.50,295.00,295.00,52494788.00,15553012596.00
2020-05-13,2330,293.00,297.00,292.50,297.00,46158418.00,13619538824.00
2020-05-14,2330,293.00,295.00,292.50,293.00,34480948.00,10119787160.00
2020-05-15,2330,297.50,298.50,294.50,298.00,44304804.00,13170466660.00
2020-05-18,2330,291.00,293.50,290.00,290.00,96872065.00,28216346996.00
2020-05-19,2330,294.00,294.00,291.50,291.50,53083214.00,15527338138.00
2020-05-20,2330,293.00,294.00,291.00,294.00,36789994.00,10772280152.00
2020-05-21,2330,296.00,298.00,295.00,297.50,36299468.00,10782482962.00
2020-05-22,2330,294.50,295.00,291.00,292.00,41138923.00,12025339565.00
2020-05-25,2330,290.50,293.00,288.50,292.00,32942223.00,9568008388.00
2020-05-26,2330,295.00,297.50,293.50,295.50,35817481.00,10609868646.00
2020-05-27,2330,297.00,298.00,295.50,296.50,23375959.00,6932934823.00
2020-05-28,2330,298.50,298.50,293.00,294.00,32395568.00,9575118830.00
2020-05-29,2330,292.00,292.50,290.00,292.00,96611181.00,28172174547.00
2020-06-01,2330,294.00,296.50,293.50,295.50,37936214.00,11205227094.00
2020-06-02,2330,296.00,297.50,296.00,296.50,26663587.00,7908476089.00
2020-06-03,2330,300.00,301.00,298.00,301.00,67894337.00,20354971677.00
2020-06-04,2330,305.00,306.00,304.00,306.00,47225322.00,14414983532.00
2020-06-05,2330,308.50,312.00,308.00,311.50,44077262.00,13655618646.00
2020-06-08,2330,316.00,319.00,315.00,318.00,52042921.00,16500836851.00
2020-06-09,2330,316.50,319.00,314.00,319.00,37068082.00,11746874522.00
2020-06-10,2330,319.00,324.00,318.00,322.50,42207259.00,13566733306.00
2020-06-11,2330,325.50,327.00,318.50,320.50,50612255.00,16340456218.00
2020-06-12,2330,313.00,317.50,312.50,316.00,46970918.00,14811252573.00
2020-06-15,2330,316.00,317.50,308.50,309.50,51032404.00,15955585136.00
2020-06-16,2330,317.00,317.00,314.00,315.00,40725216.00,12823172756.00
2020-06-17,2330,316.50,317.00,313.50,315.00,34692968.00,10922017056.00
2020-06-18,2330,314.50,315.00,313.00,314.50,35443474.00,11123108346.00
2020-06-19,2330,314.00,314.50,312.00,314.50,48130280.00,15102300186.00
2020-06-22,2330,314.50,316.50,312.00,312.00,37374616.00,11722688924.00
2020-06-23,2330,316.00,316.50,312.50,315.00,41300084.00,12981121544.00
2020-06-24,2330,319.00,320.00,316.00,317.50,55464024.00,17641164202.00
2020-06-29,2330,314.00,315.00,310.00,312.00,56672892.00,17695228688.00
2020-06-30,2330,313.50,314.00,311.00,313.00,49241860.00,15386428040.00
2020-07-01,2330,315.00,318.00,314.00,317.50,29685342.00,9400765756.00
2020-07-02,2330,319.00,322.00,318.00,322.00,37789178.00,12119073560.00
2020-07-03,2330,327.00,330.50,326.50,329.50,55656987.00,18280314743.00
2020-07-06,2330,332.50,338.00,332.00,338.00,57256220.00,19200718243.00
2020-07-07,2330,343.50,346.00,338.00,338.50,59046323.00,20143258406.00
2020-07-08,2330,337.50,342.50,337.50,341.00,33813218.00,11522915649.00
2020-07-09,2330,346.00,347.00,343.00,345.00,37410376.00,12912747970.00
2020-07-10,2330,352.50,353.00,345.50,348.50,60902108.00,21298923681.00
2020-07-13,2330,351.00,354.50,350.50,354.50,49459523.00,17425372488.00
2020-07-14,2330,355.00,364.00,354.50,363.50,63030150.00,22602878292.00
2020-07-15,2330,366.00,370.00,361.00,363.00,75105362.00,27486789803.00
2020-07-16,2330,359.00,361.00,353.50,357.50,68582512.00,24506038172.00
2020-07-17,2330,361.00,369.00,360.00,367.00,66403485.00,24244495853.00
2020-07-20,2330,370.00,370.00,362.50,366.00,44940238.00,16487970674.00
2020-07-21,2330,372.50,387.00,371.50,383.00,64440128.00,24491627162.00
2020-07-22,2330,381.00,386.00,379.00,384.00,43959670.00,16844625030.00
2020-07-23,2330,382.00,383.00,379.00,381.50,45397282.00,17302637512.00
2020-07-24,2330,390.00,395.00,382.00,386.00,90988734.00,35368857726.00
2020-07-27,2330,420.50,424.50,416.50,424.50,103315640.00,43637877952.00
2020-07-28,2330,464.00,466.50,428.50,435.00,172157746.00,77804668620.00
2020-07-29,2330,428.00,431.50,419.50,422.00,88641166.00,37649278004.00
2020-07-30,2330,436.50,441.00,428.50,434.00,69936949.00,30329225735.00
2020-07-31,2330,426.00,432.00,425.50,425.50,50484674.00,21567922126.00
2020-08-03,2330,420.50,424.00,415.00,416.00,77288571.00,32339719000.00
2020-08-04,2330,421.50,425.50,418.50,425.50,41697445.00,17600499460.00
2020-08-05,2330,430.50,433.50,426.00,429.00,47460834.00,20356413204.00
2020-08-06,2330,437.50,438.00,431.00,435.00,43443627.00,18877761758.00
2020-08-07,2330,433.50,434.00,428.00,433.00,37611388.00,16218241255.00
2020-08-10,2330,427.50,437.50,427.50,435.50,36067500.00,15674843876.00
2020-08-11,2330,432.00,435.00,429.00,429.00,34545313.00,14918017903.00
2020-08-12,2330,422.00,423.50,419.00,419.00,53980474.00,22721731886.00
2020-08-13,2330,428.00,429.00,424.50,429.00,45669335.00,19514322038.00
2020-08-14,2330,424.00,428.00,423.00,427.00,24259947.00,10332447763.00
2020-08-17,2330,427.00,435.00,425.50,435.00,34607731.00,14930831216.00
2020-08-18,2330,440.00,440.50,432.00,433.00,45504160.00,19824413320.00
2020-08-19,2330,436.00,436.50,427.50,427.50,31486800.00,13574970200.00
